0.100000	0.014880	0.148319
0.200000	0.014784	0.147369
0.300000	0.014690	0.146434
0.400000	0.014597	0.145514
0.500000	0.014506	0.144609
0.600000	0.014416	0.143717
0.700000	0.014328	0.142840
0.800000	0.014241	0.141976
0.900000	0.014155	0.141126
1.000000	0.014071	0.140288
1.100000	0.013987	0.139463
1.200000	0.013906	0.138651
1.300000	0.013825	0.137850
1.400000	0.013745	0.137061
1.500000	0.013667	0.136283
1.600000	0.013590	0.135517
1.700000	0.013514	0.134762
1.800000	0.013439	0.134018
1.900000	0.013365	0.133284
2.000000	0.013292	0.132560
2.100000	0.013220	0.131847
2.200000	0.013149	0.131143
2.300000	0.013080	0.130449
2.400000	0.013011	0.129764
2.500000	0.012943	0.129089
2.600000	0.012876	0.128423
2.700000	0.012809	0.127765
2.800000	0.012744	0.127117
2.900000	0.012680	0.126477
3.000000	0.012616	0.125845
3.100000	0.012553	0.125221
3.200000	0.012491	0.124606
3.300000	0.012430	0.123998
3.400000	0.012370	0.123398
3.500000	0.012310	0.122806
3.600000	0.012251	0.122221
3.700000	0.012193	0.121643
3.800000	0.012136	0.121072
3.900000	0.012079	0.120509
4.000000	0.012023	0.119952
4.100000	0.011968	0.119402
4.200000	0.011913	0.118859
4.300000	0.011859	0.118322
4.400000	0.011806	0.117792
4.500000	0.011753	0.117268
4.600000	0.011701	0.116750
4.700000	0.011649	0.116238
4.800000	0.011598	0.115732
4.900000	0.011548	0.115231
5.000000	0.011498	0.114737
5.100000	0.011449	0.114248
5.200000	0.011401	0.113765
5.300000	0.011353	0.113287
5.400000	0.011305	0.112814
5.500000	0.011258	0.112347
5.600000	0.011212	0.111885
5.700000	0.011166	0.111428
5.800000	0.011120	0.110976
5.900000	0.011075	0.110529
6.000000	0.011031	0.110086
6.100000	0.010987	0.109649
6.200000	0.010943	0.109216
6.300000	0.010900	0.108788
6.400000	0.010858	0.108364
6.500000	0.010815	0.107945
6.600000	0.010774	0.107530
6.700000	0.010732	0.107119
6.800000	0.010692	0.106713
6.900000	0.010651	0.106310
7.000000	0.010611	0.105912
7.100000	0.010571	0.105518
7.200000	0.010532	0.105128
7.300000	0.010493	0.104742
7.400000	0.010455	0.104359
7.500000	0.010417	0.103981
7.600000	0.010379	0.103606
7.700000	0.010342	0.103235
7.800000	0.010305	0.102867
7.900000	0.010269	0.102503
8.000000	0.010232	0.102143
8.100000	0.010196	0.101786
8.200000	0.010161	0.101432
8.300000	0.010126	0.101082
8.400000	0.010091	0.100735
8.500000	0.010056	0.100392
8.600000	0.010022	0.100052
8.700000	0.009988	0.099714
8.800000	0.009955	0.099380
8.900000	0.009921	0.099049
9.000000	0.009889	0.098721
9.100000	0.009856	0.098397
9.200000	0.009824	0.098075
9.300000	0.009791	0.097756
9.400000	0.009760	0.097439
9.500000	0.009728	0.097126
9.600000	0.009697	0.096816
9.700000	0.009666	0.096508
9.800000	0.009636	0.096203
9.900000	0.009605	0.095901
10.000000	0.009575	0.095601
10.100000	0.009545	0.095304
10.200000	0.009516	0.095009
10.300000	0.009486	0.094717
10.400000	0.009457	0.094428
10.500000	0.009428	0.094141
10.600000	0.009400	0.093856
10.700000	0.009372	0.093574
10.800000	0.009343	0.093295
10.900000	0.009316	0.093017
11.000000	0.009288	0.092742
11.100000	0.009261	0.092470
11.200000	0.009233	0.092199
11.300000	0.009206	0.091931
11.400000	0.009180	0.091665
11.500000	0.009153	0.091401
11.600000	0.009127	0.091139
11.700000	0.009101	0.090880
11.800000	0.009075	0.090622
11.900000	0.009049	0.090367
12.000000	0.009024	0.090113
12.100000	0.008999	0.089862
12.200000	0.008974	0.089613
12.300000	0.008949	0.089365
12.400000	0.008924	0.089120
12.500000	0.008900	0.088876
12.600000	0.008876	0.088635
12.700000	0.008851	0.088395
12.800000	0.008828	0.088157
12.900000	0.008804	0.087921
13.000000	0.008780	0.087687
13.100000	0.008757	0.087454
13.200000	0.008734	0.087224
13.300000	0.008711	0.086995
13.400000	0.008688	0.086768
13.500000	0.008665	0.086542
13.600000	0.008643	0.086319
13.700000	0.008621	0.086096
13.800000	0.008599	0.085876
13.900000	0.008577	0.085657
14.000000	0.008555	0.085440
14.100000	0.008533	0.085224
14.200000	0.008512	0.085010
14.300000	0.008490	0.084798
14.400000	0.008469	0.084587
14.500000	0.008448	0.084378
