24.500000	0.007182	0.071764
24.600000	0.007171	0.071648
24.700000	0.007159	0.071533
24.800000	0.007148	0.071418
24.900000	0.007136	0.071304
25.000000	0.007125	0.071190
25.100000	0.007113	0.071077
25.200000	0.007102	0.070965
25.300000	0.007091	0.070853
25.400000	0.007080	0.070742
25.500000	0.007069	0.070631
25.600000	0.007058	0.070521
25.700000	0.007047	0.070412
25.800000	0.007036	0.070303
25.900000	0.007025	0.070194
26.000000	0.007014	0.070086
26.100000	0.007003	0.069979
26.200000	0.006993	0.069872
26.300000	0.006982	0.069766
26.400000	0.006971	0.069660
26.500000	0.006961	0.069554
26.600000	0.006950	0.069450
26.700000	0.006940	0.069345
26.800000	0.006929	0.069241
26.900000	0.006919	0.069138
27.000000	0.006909	0.069035
27.100000	0.006898	0.068933
27.200000	0.006888	0.068831
27.300000	0.006878	0.068730
27.400000	0.006868	0.068629
27.500000	0.006858	0.068529
27.600000	0.006848	0.068429
27.700000	0.006838	0.068329
27.800000	0.006828	0.068230
27.900000	0.006818	0.068132
28.000000	0.006808	0.068034
28.100000	0.006798	0.067936
28.200000	0.006789	0.067839
28.300000	0.006779	0.067742
28.400000	0.006769	0.067646
28.500000	0.006760	0.067550
28.600000	0.006750	0.067455
28.700000	0.006741	0.067360
28.800000	0.006731	0.067266
28.900000	0.006722	0.067172
29.000000	0.006712	0.067078
29.100000	0.006703	0.066985
29.200000	0.006694	0.066892
29.300000	0.006685	0.066800
29.400000	0.006675	0.066708
29.500000	0.006666	0.066616
29.600000	0.006657	0.066525
29.700000	0.006648	0.066434
29.800000	0.006639	0.066344
29.900000	0.006630	0.066254
30.000000	0.006621	0.066165
30.100000	0.006612	0.066076
30.200000	0.006603	0.065987
30.300000	0.006594	0.065899
30.400000	0.006585	0.065811
30.500000	0.006577	0.065723
30.600000	0.006568	0.065636
30.700000	0.006559	0.065550
30.800000	0.006551	0.065463
30.900000	0.006542	0.065377
31.000000	0.006533	0.065292
